"","Site","Date","Start","Longitude","Latitude","Elevation","Location","Formation","Fire","Species","Count","Distance","Bearing","Time","Position","Notes","Site.Notes","Treatment","species_richness"
"821","GL-BS-03","30/12/2020","11:06",152.291746,-28.878396,578.778,"Gilgury 2","Dry Sclerophyll","Burnt","White-throated Treecreeper",1,80,"NW","","","","Late Survey","Dry SclerophyllBurnt",16
"822","GL-BS-03","30/12/2020","11:06",152.291746,-28.878396,578.778,"Gilgury 2","Dry Sclerophyll","Burnt","Yellow-faced Honeyeater",1,70,"SE","","","","Late Survey","Dry SclerophyllBurnt",16
"823","GL-BS-03","30/12/2020","11:06",152.291746,-28.878396,578.778,"Gilgury 2","Dry Sclerophyll","Burnt","Yellow-faced Honeyeater",1,40,"S","","","","Late Survey","Dry SclerophyllBurnt",16
"824","GL-BS-03","30/12/2020","11:06",152.291746,-28.878396,578.778,"Gilgury 2","Dry Sclerophyll","Burnt","Yellow-faced Honeyeater",5,20,"NW","11:12","Canopy","","Late Survey","Dry SclerophyllBurnt",16
"825","GL-BS-04","29/12/2020","13:10",152.279404,-28.883025,723.137,"Gilgury 2","Dry Sclerophyll","Burnt","Yellow-faced Honeyeater",1,10,"E","13:10","Midstorey","Late Survey, Steep gully NE","","Dry SclerophyllBurnt",11
"826","GL-BS-04","29/12/2020","13:10",152.279404,-28.883025,723.137,"Gilgury 2","Dry Sclerophyll","Burnt","Cicadabird",1,40,"E","","","","","Dry SclerophyllBurnt",11
"827","GL-BS-04","29/12/2020","13:10",152.279404,-28.883025,723.137,"Gilgury 2","Dry Sclerophyll","Burnt","Cicadabird",1,100,"NE","13:17","","","","Dry SclerophyllBurnt",11
"828","GL-BS-04","29/12/2020","13:10",152.279404,-28.883025,723.137,"Gilgury 2","Dry Sclerophyll","Burnt","Eastern Yellow Robin",1,40,"E","","Midstorey","","","Dry SclerophyllBurnt",11
"829","GL-BS-04","29/12/2020","13:10",152.279404,-28.883025,723.137,"Gilgury 2","Dry Sclerophyll","Burnt","Grey Shrike-thrush",1,20,"NE","","Midstorey","","","Dry SclerophyllBurnt",11
"830","GL-BS-04","29/12/2020","13:10",152.279404,-28.883025,723.137,"Gilgury 2","Dry Sclerophyll","Burnt","Leaden Flycatcher",1,60,"NE","13:12","Canopy","","","Dry SclerophyllBurnt",11
"831","GL-BS-04","29/12/2020","13:10",152.279404,-28.883025,723.137,"Gilgury 2","Dry Sclerophyll","Burnt","Pied Currawong",1,70,"E","","","","","Dry SclerophyllBurnt",11
"832","GL-BS-04","29/12/2020","13:10",152.279404,-28.883025,723.137,"Gilgury 2","Dry Sclerophyll","Burnt","Red-browed Finch",2,40,"NE","","Understorey","","","Dry SclerophyllBurnt",11
"833","GL-BS-04","29/12/2020","13:10",152.279404,-28.883025,723.137,"Gilgury 2","Dry Sclerophyll","Burnt","Rufous Whistler",1,70,"SE","","","","","Dry SclerophyllBurnt",11
"834","GL-BS-04","29/12/2020","13:10",152.279404,-28.883025,723.137,"Gilgury 2","Dry Sclerophyll","Burnt","Rufous Whistler",1,100,"SW","","","","","Dry SclerophyllBurnt",11
"835","GL-BS-04","29/12/2020","13:10",152.279404,-28.883025,723.137,"Gilgury 2","Dry Sclerophyll","Burnt","Spotted Pardalote",1,50,"NE","","","","","Dry SclerophyllBurnt",11
"836","GL-BS-04","29/12/2020","13:10",152.279404,-28.883025,723.137,"Gilgury 2","Dry Sclerophyll","Burnt","White-naped Honeyeater",2,30,"NE","13:12","Midstorey","","","Dry SclerophyllBurnt",11
"837","GL-BS-04","29/12/2020","13:10",152.279404,-28.883025,723.137,"Gilgury 2","Dry Sclerophyll","Burnt","White-throated Treecreeper",1,50,"NE","","","","","Dry SclerophyllBurnt",11
"838","GL-BS-04","29/12/2020","13:10",152.279404,-28.883025,723.137,"Gilgury 2","Dry Sclerophyll","Burnt","Yellow-faced Honeyeater",2,40,"NE","","Canopy","","","Dry SclerophyllBurnt",11
"839","GL-US-01","29/12/2020","6:03",152.25763,-28.823581,636.352,"Gilgury 1","Dry Sclerophyll","Unburnt","Australian Magpie",1,100,"N","","","","","Dry SclerophyllUnburnt",18
"840","GL-US-01","29/12/2020","6:03",152.25763,-28.823581,636.352,"Gilgury 1","Dry Sclerophyll","Unburnt","Bell Miner",10,80,"N","","","","","Dry SclerophyllUnburnt",18
"841","GL-US-01","29/12/2020","6:03",152.25763,-28.823581,636.352,"Gilgury 1","Dry Sclerophyll","Unburnt","Brown Thornbill",2,20,"NW","","","","","Dry SclerophyllUnburnt",18
"842","GL-US-01","29/12/2020","6:03",152.25763,-28.823581,636.352,"Gilgury 1","Dry Sclerophyll","Unburnt","Eastern Spinebill",1,80,"S","6:05","","","","Dry SclerophyllUnburnt",18
"843","GL-US-01","29/12/2020","6:03",152.25763,-28.823581,636.352,"Gilgury 1","Dry Sclerophyll","Unburnt","Eastern Whipbird",1,80,"W","6:10","","","","Dry SclerophyllUnburnt",18
"844","GL-US-01","29/12/2020","6:03",152.25763,-28.823581,636.352,"Gilgury 1","Dry Sclerophyll","Unburnt","Golden Whistler",1,70,"W","","","","","Dry SclerophyllUnburnt",18
"845","GL-US-01","29/12/2020","6:03",152.25763,-28.823581,636.352,"Gilgury 1","Dry Sclerophyll","Unburnt","Golden Whistler",1,80,"SW","","","","","Dry SclerophyllUnburnt",18
"846","GL-US-01","29/12/2020","6:03",152.25763,-28.823581,636.352,"Gilgury 1","Dry Sclerophyll","Unburnt","Grey Fantail",1,3,"NW","","Midstorey","","","Dry SclerophyllUnburnt",18
"847","GL-US-01","29/12/2020","6:03",152.25763,-28.823581,636.352,"Gilgury 1","Dry Sclerophyll","Unburnt","Grey Shrike-thrush",1,70,"W","","","","","Dry SclerophyllUnburnt",18
"848","GL-US-01","29/12/2020","6:03",152.25763,-28.823581,636.352,"Gilgury 1","Dry Sclerophyll","Unburnt","Little Lorikeet",6,70,"N","6:07","Flyover","","","Dry SclerophyllUnburnt",18
"849","GL-US-01","29/12/2020","6:03",152.25763,-28.823581,636.352,"Gilgury 1","Dry Sclerophyll","Unburnt","Olive-backed Oriole",1,70,"W","","","","","Dry SclerophyllUnburnt",18
"850","GL-US-01","29/12/2020","6:03",152.25763,-28.823581,636.352,"Gilgury 1","Dry Sclerophyll","Unburnt","Peaceful Dove",1,30,"SW","","","","","Dry SclerophyllUnburnt",18
"851","GL-US-01","29/12/2020","6:03",152.25763,-28.823581,636.352,"Gilgury 1","Dry Sclerophyll","Unburnt","Restless Flycatcher",1,40,"W","","","","","Dry SclerophyllUnburnt",18
"852","GL-US-01","29/12/2020","6:03",152.25763,-28.823581,636.352,"Gilgury 1","Dry Sclerophyll","Unburnt","Restless Flycatcher",1,40,"NW","","","","","Dry SclerophyllUnburnt",18
"853","GL-US-01","29/12/2020","6:03",152.25763,-28.823581,636.352,"Gilgury 1","Dry Sclerophyll","Unburnt","Rufous Whistler",1,50,"SW","","","","","Dry SclerophyllUnburnt",18
"854","GL-US-01","29/12/2020","6:03",152.25763,-28.823581,636.352,"Gilgury 1","Dry Sclerophyll","Unburnt","Rufous Whistler",1,60,"W","","","","","Dry SclerophyllUnburnt",18
"855","GL-US-01","29/12/2020","6:03",152.25763,-28.823581,636.352,"Gilgury 1","Dry Sclerophyll","Unburnt","Variegated Fairy-wren",1,20,"SW","6:12","","","","Dry SclerophyllUnburnt",18
"856","GL-US-01","29/12/2020","6:03",152.25763,-28.823581,636.352,"Gilgury 1","Dry Sclerophyll","Unburnt","White-browed Scrubwren",1,30,"W","6:03","","","","Dry SclerophyllUnburnt",18
"857","GL-US-01","29/12/2020","6:03",152.25763,-28.823581,636.352,"Gilgury 1","Dry Sclerophyll","Unburnt","White-throated Gerygone",1,70,"N","","","","","Dry SclerophyllUnburnt",18
"858","GL-US-01","29/12/2020","6:03",152.25763,-28.823581,636.352,"Gilgury 1","Dry Sclerophyll","Unburnt","White-throated Treecreeper",1,20,"S","","","","","Dry SclerophyllUnburnt",18
"859","GL-US-01","29/12/2020","6:03",152.25763,-28.823581,636.352,"Gilgury 1","Dry Sclerophyll","Unburnt","Yellow-faced Honeyeater",1,60,"SW","","","","","Dry SclerophyllUnburnt",18
"860","GL-US-01","29/12/2020","6:03",152.25763,-28.823581,636.352,"Gilgury 1","Dry Sclerophyll","Unburnt","Yellow-faced Honeyeater",1,20,"SE","","Canopy","","","Dry SclerophyllUnburnt",18
"861","GL-US-01","29/12/2020","6:03",152.25763,-28.823581,636.352,"Gilgury 1","Dry Sclerophyll","Unburnt","Yellow-faced Honeyeater",1,30,"N","","","","","Dry SclerophyllUnburnt",18
"862","GL-US-02","29/12/2020","6:43",152.258527,-28.826507,615.037,"Gilgury 1","Dry Sclerophyll","Unburnt","Australian Magpie",1,100,"SW","","","","","Dry SclerophyllUnburnt",18
"863","GL-US-02","29/12/2020","6:43",152.258527,-28.826507,615.037,"Gilgury 1","Dry Sclerophyll","Unburnt","Australian Magpie",1,80,"NE","","","","","Dry SclerophyllUnburnt",18
"864","GL-US-02","29/12/2020","6:43",152.258527,-28.826507,615.037,"Gilgury 1","Dry Sclerophyll","Unburnt","Bar-shouldered Dove",1,20,"NE","6:51","Flyover","","","Dry SclerophyllUnburnt",18
"865","GL-US-02","29/12/2020","6:43",152.258527,-28.826507,615.037,"Gilgury 1","Dry Sclerophyll","Unburnt","Cicadabird",2,70,"W","","","","","Dry SclerophyllUnburnt",18
"866","GL-US-02","29/12/2020","6:43",152.258527,-28.826507,615.037,"Gilgury 1","Dry Sclerophyll","Unburnt","Grey Butcherbird",1,100,"SW","","","","","Dry SclerophyllUnburnt",18
"867","GL-US-02","29/12/2020","6:43",152.258527,-28.826507,615.037,"Gilgury 1","Dry Sclerophyll","Unburnt","Grey Butcherbird",1,100,"W","","","","","Dry SclerophyllUnburnt",18
"868","GL-US-02","29/12/2020","6:43",152.258527,-28.826507,615.037,"Gilgury 1","Dry Sclerophyll","Unburnt","Grey Shrike-thrush",1,70,"NE","","","","","Dry SclerophyllUnburnt",18
"869","GL-US-02","29/12/2020","6:43",152.258527,-28.826507,615.037,"Gilgury 1","Dry Sclerophyll","Unburnt","Grey Shrike-thrush",1,70,"E","","","","","Dry SclerophyllUnburnt",18
"870","GL-US-02","29/12/2020","6:43",152.258527,-28.826507,615.037,"Gilgury 1","Dry Sclerophyll","Unburnt","Australian King-Parrot",2,60,"S","","Flyover","","","Dry SclerophyllUnburnt",18
"871","GL-US-02","29/12/2020","6:43",152.258527,-28.826507,615.037,"Gilgury 1","Dry Sclerophyll","Unburnt","Noisy Friarbird",2,60,"SE","","","","","Dry SclerophyllUnburnt",18
"872","GL-US-02","29/12/2020","6:43",152.258527,-28.826507,615.037,"Gilgury 1","Dry Sclerophyll","Unburnt","Olive-backed Oriole",1,50,"NE","","","","","Dry SclerophyllUnburnt",18
"873","GL-US-02","29/12/2020","6:43",152.258527,-28.826507,615.037,"Gilgury 1","Dry Sclerophyll","Unburnt","Peaceful Dove",1,80,"W","6:45","","","","Dry SclerophyllUnburnt",18
"874","GL-US-02","29/12/2020","6:43",152.258527,-28.826507,615.037,"Gilgury 1","Dry Sclerophyll","Unburnt","Restless Flycatcher",1,60,"NE","","","","","Dry SclerophyllUnburnt",18
"875","GL-US-02","29/12/2020","6:43",152.258527,-28.826507,615.037,"Gilgury 1","Dry Sclerophyll","Unburnt","Rufous Whistler",2,20,"NE","6:43","Midstorey","","","Dry SclerophyllUnburnt",18
"876","GL-US-02","29/12/2020","6:43",152.258527,-28.826507,615.037,"Gilgury 1","Dry Sclerophyll","Unburnt","Rufous Whistler",1,80,"SW","","","","","Dry SclerophyllUnburnt",18
"877","GL-US-02","29/12/2020","6:43",152.258527,-28.826507,615.037,"Gilgury 1","Dry Sclerophyll","Unburnt","Satin Bowerbird",1,60,"NE","","","","","Dry SclerophyllUnburnt",18
"878","GL-US-02","29/12/2020","6:43",152.258527,-28.826507,615.037,"Gilgury 1","Dry Sclerophyll","Unburnt","Spotted Pardalote",1,50,"N","","","","","Dry SclerophyllUnburnt",18
"879","GL-US-02","29/12/2020","6:43",152.258527,-28.826507,615.037,"Gilgury 1","Dry Sclerophyll","Unburnt","Welcome Swallow",3,40,"NE","","Flyover","","","Dry SclerophyllUnburnt",18
"880","GL-US-02","29/12/2020","6:43",152.258527,-28.826507,615.037,"Gilgury 1","Dry Sclerophyll","Unburnt","White-bellied Cuckoo-shrike",1,50,"N","","Canopy","","","Dry SclerophyllUnburnt",18
"881","GL-US-02","29/12/2020","6:43",152.258527,-28.826507,615.037,"Gilgury 1","Dry Sclerophyll","Unburnt","White-naped Honeyeater",2,50,"N","","Canopy","","","Dry SclerophyllUnburnt",18
"882","GL-US-02","29/12/2020","6:43",152.258527,-28.826507,615.037,"Gilgury 1","Dry Sclerophyll","Unburnt","White-throated Gerygone",1,20,"N","","Midstorey","","","Dry SclerophyllUnburnt",18
"883","GL-US-02","29/12/2020","6:43",152.258527,-28.826507,615.037,"Gilgury 1","Dry Sclerophyll","Unburnt","White-throated Treecreeper",1,80,"N","","","","","Dry SclerophyllUnburnt",18
"884","GL-US-02","29/12/2020","6:43",152.258527,-28.826507,615.037,"Gilgury 1","Dry Sclerophyll","Unburnt","White-throated Treecreeper",1,60,"SW","","","","","Dry SclerophyllUnburnt",18
"885","GL-US-03","30/12/2020","10:21",152.289634,-28.878092,601.135,"Gilgury 2","Dry Sclerophyll","Unburnt","Bell Miner",30,60,"W-NE","","","","Late Survey","Dry SclerophyllUnburnt",14
"886","GL-US-03","30/12/2020","10:21",152.289634,-28.878092,601.135,"Gilgury 2","Dry Sclerophyll","Unburnt","Cicadabird",1,60,"NE","10:22","","","Late Survey","Dry SclerophyllUnburnt",14
"887","GL-US-03","30/12/2020","10:21",152.289634,-28.878092,601.135,"Gilgury 2","Dry Sclerophyll","Unburnt","Cicadabird",1,20,"NW","10:31","Canopy","","Late Survey","Dry SclerophyllUnburnt",14
"888","GL-US-03","30/12/2020","10:21",152.289634,-28.878092,601.135,"Gilgury 2","Dry Sclerophyll","Unburnt","Eastern Whipbird",1,100,"W","10:24","","","Late Survey","Dry SclerophyllUnburnt",14
"889","GL-US-03","30/12/2020","10:21",152.289634,-28.878092,601.135,"Gilgury 2","Dry Sclerophyll","Unburnt","Golden Whistler",1,80,"E","","","","Late Survey","Dry SclerophyllUnburnt",14
"890","GL-US-03","30/12/2020","10:21",152.289634,-28.878092,601.135,"Gilgury 2","Dry Sclerophyll","Unburnt","Grey Fantail",1,100,"SE","","","","Late Survey","Dry SclerophyllUnburnt",14
"891","GL-US-03","30/12/2020","10:21",152.289634,-28.878092,601.135,"Gilgury 2","Dry Sclerophyll","Unburnt","Grey Shrike-thrush",1,80,"NE","","","","Late Survey","Dry SclerophyllUnburnt",14
"892","GL-US-03","30/12/2020","10:21",152.289634,-28.878092,601.135,"Gilgury 2","Dry Sclerophyll","Unburnt","Noisy Friarbird",1,80,"NW","","","","Late Survey","Dry SclerophyllUnburnt",14
"893","GL-US-03","30/12/2020","10:21",152.289634,-28.878092,601.135,"Gilgury 2","Dry Sclerophyll","Unburnt","Noisy Miner",3,70,"W","","","","Late Survey","Dry SclerophyllUnburnt",14
"894","GL-US-03","30/12/2020","10:21",152.289634,-28.878092,601.135,"Gilgury 2","Dry Sclerophyll","Unburnt","Olive-backed Oriole",1,80,"NE","","","","Late Survey","Dry SclerophyllUnburnt",14
"895","GL-US-03","30/12/2020","10:21",152.289634,-28.878092,601.135,"Gilgury 2","Dry Sclerophyll","Unburnt","Restless Flycatcher",1,50,"SW","","","","Late Survey","Dry SclerophyllUnburnt",14
"896","GL-US-03","30/12/2020","10:21",152.289634,-28.878092,601.135,"Gilgury 2","Dry Sclerophyll","Unburnt","Rufous Whistler",1,80,"SW","","","","Late Survey","Dry SclerophyllUnburnt",14
"897","GL-US-03","30/12/2020","10:21",152.289634,-28.878092,601.135,"Gilgury 2","Dry Sclerophyll","Unburnt","Rufous Whistler",1,100,"SE","","","","Late Survey","Dry SclerophyllUnburnt",14
"898","GL-US-03","30/12/2020","10:21",152.289634,-28.878092,601.135,"Gilgury 2","Dry Sclerophyll","Unburnt","Spotted Pardalote",1,30,"E","","","","Late Survey","Dry SclerophyllUnburnt",14
"899","GL-US-03","30/12/2020","10:21",152.289634,-28.878092,601.135,"Gilgury 2","Dry Sclerophyll","Unburnt","White-throated Treecreeper",1,80,"E","10:21","","","Late Survey","Dry SclerophyllUnburnt",14
"900","GL-US-03","30/12/2020","10:21",152.289634,-28.878092,601.135,"Gilgury 2","Dry Sclerophyll","Unburnt","Yellow-faced Honeyeater",1,60,"W","10:28","","","Late Survey","Dry SclerophyllUnburnt",14
"901","GL-US-04","30/12/2020","12:40",152.277621,-28.882265,731.943,"Gilgury 2","Dry Sclerophyll","Unburnt","Cicadabird",1,100,"N","","","","Steep gully NW facing","Dry SclerophyllUnburnt",11
"902","GL-US-04","30/12/2020","12:40",152.277621,-28.882265,731.943,"Gilgury 2","Dry Sclerophyll","Unburnt","Grey Shrike-thrush",1,100,"W","","","","Steep gully NW facing","Dry SclerophyllUnburnt",11
"903","GL-US-04","30/12/2020","12:40",152.277621,-28.882265,731.943,"Gilgury 2","Dry Sclerophyll","Unburnt","Pied Currawong",2,50,"W","","Canopy","","Steep gully NW facing","Dry SclerophyllUnburnt",11
"904","GL-US-04","30/12/2020","12:40",152.277621,-28.882265,731.943,"Gilgury 2","Dry Sclerophyll","Unburnt","Restless Flycatcher",1,80,"N","12:43","","","Steep gully NW facing","Dry SclerophyllUnburnt",11
"905","GL-US-04","30/12/2020","12:40",152.277621,-28.882265,731.943,"Gilgury 2","Dry Sclerophyll","Unburnt","Rufous Whistler",1,70,"NW","12:41","","","Steep gully NW facing","Dry SclerophyllUnburnt",11
"906","GL-US-04","30/12/2020","12:40",152.277621,-28.882265,731.943,"Gilgury 2","Dry Sclerophyll","Unburnt","Striated Thornbill",5,50,"S","","Midstorey","","Steep gully NW facing","Dry SclerophyllUnburnt",11
"907","GL-US-04","30/12/2020","12:40",152.277621,-28.882265,731.943,"Gilgury 2","Dry Sclerophyll","Unburnt","Wedge-tailed Eagle",1,20,"NW","","Flyover","","Steep gully NW facing","Dry SclerophyllUnburnt",11
"908","GL-US-04","30/12/2020","12:40",152.277621,-28.882265,731.943,"Gilgury 2","Dry Sclerophyll","Unburnt","White-throated Needletail",1,30,"S","","Flyover","","Steep gully NW facing","Dry SclerophyllUnburnt",11
"909","GL-US-04","30/12/2020","12:40",152.277621,-28.882265,731.943,"Gilgury 2","Dry Sclerophyll","Unburnt","White-throated Treecreeper",1,60,"NW","12:40","","","Steep gully NW facing","Dry SclerophyllUnburnt",11
"910","GL-US-04","30/12/2020","12:40",152.277621,-28.882265,731.943,"Gilgury 2","Dry Sclerophyll","Unburnt","White-throated Treecreeper",1,80,"S","","","","Steep gully NW facing","Dry SclerophyllUnburnt",11
"911","GL-US-04","30/12/2020","12:40",152.277621,-28.882265,731.943,"Gilgury 2","Dry Sclerophyll","Unburnt","Willie Wagtail",1,50,"S","","","","Steep gully NW facing","Dry SclerophyllUnburnt",11
"912","GL-US-04","30/12/2020","12:40",152.277621,-28.882265,731.943,"Gilgury 2","Dry Sclerophyll","Unburnt","Yellow-faced Honeyeater",1,60,"NW","12:47","","","Steep gully NW facing","Dry SclerophyllUnburnt",11
"913","MN-BR-01","18/12/2020","6:59",153.300273,-28.539307,335.035,"Mount Nardi","Rainforest","Burnt","Glossy Black-Cockatoo",2,1,"S","","Canopy","Directly above feeding on Casurina","","RainforestBurnt",7
"914","MN-BR-01","18/12/2020","6:59",153.300273,-28.539307,335.035,"Mount Nardi","Rainforest","Burnt","Albert's Lyrebird",1,50,"W","6:59","","","","RainforestBurnt",7
"915","MN-BR-01","18/12/2020","6:59",153.300273,-28.539307,335.035,"Mount Nardi","Rainforest","Burnt","Eastern Spinebill",1,30,"W","7:04","","","","RainforestBurnt",7
"916","MN-BR-01","18/12/2020","6:59",153.300273,-28.539307,335.035,"Mount Nardi","Rainforest","Burnt","Eastern Yellow Robin",3,20,"W","","Midstorey","","","RainforestBurnt",7
"917","MN-BR-01","18/12/2020","6:59",153.300273,-28.539307,335.035,"Mount Nardi","Rainforest","Burnt","Golden Whistler",1,80,"E","","","","","RainforestBurnt",7
"918","MN-BR-01","18/12/2020","6:59",153.300273,-28.539307,335.035,"Mount Nardi","Rainforest","Burnt","Grey Shrike-thrush",1,50,"SE","","","","","RainforestBurnt",7
"919","MN-BR-01","18/12/2020","6:59",153.300273,-28.539307,335.035,"Mount Nardi","Rainforest","Burnt","Grey Shrike-thrush",1,80,"N","7:07","","","","RainforestBurnt",7
"920","MN-BR-01","18/12/2020","6:59",153.300273,-28.539307,335.035,"Mount Nardi","Rainforest","Burnt","White-throated Treecreeper",1,40,"N","7:01","Canopy","","","RainforestBurnt",7
"921","MN-BR-01","18/12/2020","6:59",153.300273,-28.539307,335.035,"Mount Nardi","Rainforest","Burnt","White-throated Treecreeper",1,100,"NW","","","","","RainforestBurnt",7
"922","MN-UR-01","18/12/2020","6:32",153.301156,-28.540456,783.942,"Mount Nardi","Rainforest","Unburnt","Albert's Lyrebird",1,70,"SE","","","","","RainforestUnburnt",16
"923","MN-UR-01","18/12/2020","6:32",153.301156,-28.540456,783.942,"Mount Nardi","Rainforest","Unburnt","Black-faced Monarch",1,50,"SW","","","","","RainforestUnburnt",16
"924","MN-UR-01","18/12/2020","6:32",153.301156,-28.540456,783.942,"Mount Nardi","Rainforest","Unburnt","Brown Cuckoo-Dove",2,70,"S","","","","","RainforestUnburnt",16
"925","MN-UR-01","18/12/2020","6:32",153.301156,-28.540456,783.942,"Mount Nardi","Rainforest","Unburnt","Brown Gerygone",2,50,"SW","6:38","","","","RainforestUnburnt",16
"926","MN-UR-01","18/12/2020","6:32",153.301156,-28.540456,783.942,"Mount Nardi","Rainforest","Unburnt","Crimson Rosella",1,40,"S","","","","","RainforestUnburnt",16
"927","MN-UR-01","18/12/2020","6:32",153.301156,-28.540456,783.942,"Mount Nardi","Rainforest","Unburnt","Eastern Whipbird",1,40,"SW","","","","","RainforestUnburnt",16
"928","MN-UR-01","18/12/2020","6:32",153.301156,-28.540456,783.942,"Mount Nardi","Rainforest","Unburnt","Eastern Whipbird",1,10,"NW","","Understorey","","","RainforestUnburnt",16
